po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,defect_data_missing,delivery_date_issue,total_order_value,negotiated_total,savings_amount,savings_pct,lead_time_days,order_year,order_quarter,order_month,defect_rate,on_time,compliant,lead_time_category
PO-00444,Gamma_Co,2022-05-11,2022-05-25,Packaging,Partially Delivered,502,29.47,28.94,27,Yes,FALSE,Nothing,14793.939999999999,14527.880000000001,266.0599999999977,1.7984390906006027,14,2022,2,2022-05-01,5.378486055776892,On Time,1,Short
PO-00445,Delta_Logistics,2022-02-12,2022-02-13,MRO,Delivered,1069,91.28,82.64,0,Yes,FALSE,Nothing,97578.32,88342.16,9236.160000000003,9.465381244522348,1,2022,1,2022-02-01,0,On Time,1,Short
PO-00446,Alpha_Inc,2022-11-12,2022-11-18,MRO,Pending,1902,29.89,25.83,41,Yes,FALSE,Nothing,56850.78,49128.659999999996,7722.120000000003,13.583138173302114,6,2022,4,2022-11-01,2.155625657202944,On Time,1,Short
PO-00447,Gamma_Co,2023-01-09,NA,Raw Materials,Pending,865,28.79,25.69,47,Yes,FALSE,Expected - Pending,24903.35,22221.850000000002,2681.4999999999964,10.767627648489052,NA,2023,1,2023-01-01,5.433526011560693,NA,1,NA
PO-00448,Delta_Logistics,2022-02-10,2022-02-26,Packaging,Partially Delivered,708,13.36,11.61,0,No,FALSE,Nothing,9458.88,8219.88,1239,13.098802395209583,16,2022,1,2022-02-01,0,Slightly Late,0,Moderate
PO-00449,Delta_Logistics,2023-01-02,2023-01-07,Packaging,Delivered,1589,55.64,48.52,0,Yes,FALSE,Nothing,88411.96,77098.28,11313.680000000008,12.796549245147371,5,2023,1,2023-01-01,0,On Time,1,Short
PO-00450,Alpha_Inc,2022-08-04,2022-08-14,Office Supplies,Delivered,596,62.96,61.88,9,Yes,FALSE,Nothing,37524.16,36880.48,643.6800000000003,1.7153748411689935,10,2022,3,2022-08-01,1.5100671140939599,On Time,1,Short
PO-00451,Epsilon_Group,2023-11-30,2023-12-04,Office Supplies,Delivered,1265,17.66,16.97,34,Yes,FALSE,Nothing,22339.9,21467.05,872.8500000000022,3.907134767836927,4,2023,4,2023-11-01,2.6877470355731226,On Time,1,Short
PO-00452,Beta_Supplies,2022-09-13,2022-10-01,Raw Materials,Delivered,1122,82.99,81.7,118,No,FALSE,Nothing,93114.78,91667.40000000001,1447.37999999999,1.5544041450777106,18,2022,3,2022-09-01,10.51693404634581,Slightly Late,0,Moderate
PO-00453,Epsilon_Group,2023-11-14,2023-12-01,Office Supplies,Delivered,1585,56.38,53.05,0,Yes,FALSE,Nothing,89362.3,84084.25,5278.050000000003,5.90634976942179,17,2023,4,2023-11-01,0,Slightly Late,1,Moderate
PO-00454,Epsilon_Group,2022-04-16,2022-04-27,Electronics,Delivered,66,58.05,50.76,0,Yes,FALSE,Nothing,3831.2999999999997,3350.16,481.1399999999999,12.55813953488372,11,2022,2,2022-04-01,0,On Time,1,Short
PO-00455,Beta_Supplies,2022-12-29,2023-01-18,MRO,Delivered,1245,52.4,51.65,118,No,FALSE,Nothing,65238,64304.25,933.75,1.4312977099236641,20,2022,4,2022-12-01,9.477911646586346,Slightly Late,0,Moderate
PO-00456,Delta_Logistics,2023-07-28,2023-08-10,Electronics,Delivered,1293,50.21,47.55,0,No,FALSE,Nothing,64921.53,61482.149999999994,3439.3800000000047,5.297749452300346,13,2023,3,2023-07-01,0,On Time,0,Short
PO-00457,Beta_Supplies,2023-02-21,2023-02-27,Packaging,Delivered,207,64.29,63.01,25,Yes,FALSE,Nothing,13308.03,13043.07,264.96000000000095,1.9909783792191758,6,2023,1,2023-02-01,12.077294685990339,On Time,1,Short
PO-00458,Beta_Supplies,2023-09-28,2023-10-18,Office Supplies,Delivered,526,26.37,25.32,47,Yes,FALSE,Nothing,13870.62,13318.32,552.3000000000011,3.9817974971558616,20,2023,3,2023-09-01,8.935361216730039,Slightly Late,1,Moderate
PO-00459,Gamma_Co,2022-06-08,2022-06-14,Electronics,Delivered,1119,27.03,23.82,0,Yes,FALSE,Nothing,30246.57,26654.58,3591.989999999998,11.875693673695896,6,2022,2,2022-06-01,0,On Time,1,Short
PO-00460,Gamma_Co,2022-08-31,2022-09-02,Packaging,Delivered,1446,90.63,84.51,77,Yes,FALSE,Nothing,131050.98,122201.46,8849.51999999999,6.752730883813296,2,2022,3,2022-08-01,5.325034578146611,On Time,1,Short
PO-00461,Gamma_Co,2022-06-16,2022-06-24,Office Supplies,Delivered,567,97.53,85.29,21,Yes,FALSE,Nothing,55299.51,48359.43,6940.080000000002,12.549984620116883,8,2022,2,2022-06-01,3.7037037037037033,On Time,1,Short
PO-00462,Delta_Logistics,2022-07-01,NA,MRO,Delivered,148,44.91,40.1,0,No,FALSE,Missing for delivered,6646.679999999999,5934.8,711.8799999999992,10.71030950790469,NA,2022,3,2022-07-01,0,NA,0,NA
PO-00463,Beta_Supplies,2023-02-27,2023-03-14,MRO,Pending,1965,36.6,34.64,195,Yes,FALSE,Nothing,71919,68067.6,3851.399999999994,5.3551912568306035,15,2023,1,2023-02-01,9.923664122137405,Slightly Late,1,Moderate
PO-00464,Alpha_Inc,2022-01-26,2022-02-03,Office Supplies,Pending,1818,67.96,58.98,0,Yes,FALSE,Nothing,123551.27999999998,107225.64,16325.639999999985,13.21365509123013,8,2022,1,2022-01-01,0,On Time,1,Short
PO-00465,Beta_Supplies,2022-07-03,2022-07-19,MRO,Delivered,1110,48.19,45.88,112,Yes,FALSE,Nothing,53490.899999999994,50926.8,2564.0999999999913,4.793525627723584,16,2022,3,2022-07-01,10.09009009009009,Slightly Late,1,Moderate
PO-00466,Delta_Logistics,2022-12-07,NA,Raw Materials,Delivered,329,12.96,12.74,48,Yes,FALSE,Missing for delivered,4263.84,4191.46,72.38000000000011,1.6975308641975357,NA,2022,4,2022-12-01,14.58966565349544,NA,1,NA
PO-00467,Gamma_Co,2023-02-26,2023-03-17,Office Supplies,Cancelled,1422,25.62,25.18,65,Yes,FALSE,Nothing,36431.64,35805.96,625.6800000000003,1.717408274785329,19,2023,1,2023-02-01,4.571026722925457,Slightly Late,1,Moderate
PO-00468,Delta_Logistics,2023-11-17,NA,Raw Materials,Delivered,546,82.63,74.77,76,No,FALSE,Missing for delivered,45115.979999999996,40824.42,4291.559999999998,9.512283674210336,NA,2023,4,2023-11-01,13.91941391941392,NA,0,NA
PO-00469,Gamma_Co,2022-09-12,2022-09-22,Office Supplies,Partially Delivered,351,72.08,71.3,20,Yes,FALSE,Nothing,25300.079999999998,25026.3,273.77999999999884,1.0821309655937863,10,2022,3,2022-09-01,5.698005698005698,On Time,1,Short
PO-00470,Delta_Logistics,2022-10-01,2022-10-18,Raw Materials,Partially Delivered,230,13,12.81,0,No,FALSE,Nothing,2990,2946.3,43.69999999999982,1.4615384615384577,17,2022,4,2022-10-01,0,Slightly Late,0,Moderate
PO-00471,Alpha_Inc,2022-06-13,2022-06-19,MRO,Delivered,656,30.73,26.26,17,Yes,FALSE,Nothing,20158.88,17226.56,2932.3199999999997,14.546046208916364,6,2022,2,2022-06-01,2.591463414634146,On Time,1,Short
PO-00472,Gamma_Co,2023-12-20,2024-01-09,MRO,Delivered,1172,34.34,32.09,69,Yes,FALSE,Nothing,40246.48,37609.48,2637,6.552125800815375,20,2023,4,2023-12-01,5.887372013651877,Slightly Late,1,Moderate
PO-00473,Gamma_Co,2022-04-21,2022-04-30,Electronics,Delivered,749,71.53,70.02,41,Yes,FALSE,Nothing,53575.97,52444.979999999996,1130.9900000000052,2.1110023766251995,9,2022,2,2022-04-01,5.473965287049399,On Time,1,Short
PO-00474,Beta_Supplies,2023-01-27,2023-02-12,Packaging,Delivered,1042,12.48,12.3,88,Yes,FALSE,Nothing,13004.16,12816.6,187.5599999999995,1.4423076923076898,16,2023,1,2023-01-01,8.445297504798464,Slightly Late,1,Moderate
PO-00475,Delta_Logistics,2022-02-09,2022-02-27,Raw Materials,Delivered,1189,19.47,17.15,0,No,FALSE,Nothing,23149.829999999998,20391.35,2758.4799999999996,11.91576784797124,18,2022,1,2022-02-01,0,Slightly Late,0,Moderate
PO-00476,Epsilon_Group,2023-04-27,NA,Office Supplies,Delivered,240,88.14,81.9,4,Yes,FALSE,Missing for delivered,21153.6,19656,1497.5999999999985,7.079646017699109,NA,2023,2,2023-04-01,1.6666666666666667,NA,1,NA
PO-00477,Epsilon_Group,2022-08-16,2022-09-02,MRO,Delivered,302,26.98,26.47,9,Yes,FALSE,Nothing,8147.96,7993.94,154.02000000000044,1.8902891030392939,17,2022,3,2022-08-01,2.980132450331126,Slightly Late,1,Moderate
PO-00478,Beta_Supplies,2022-07-24,2022-08-03,MRO,Pending,1030,70.81,61.58,0,No,FALSE,Nothing,72934.3,63427.4,9506.900000000001,13.034882078802434,10,2022,3,2022-07-01,0,On Time,0,Short
PO-00479,Delta_Logistics,2023-04-17,2023-04-23,Office Supplies,Delivered,977,33.79,32.25,137,Yes,FALSE,Nothing,33012.83,31508.25,1504.5800000000017,4.5575614087007965,6,2023,2,2023-04-01,14.022517911975434,On Time,1,Short
PO-00480,Alpha_Inc,2022-12-25,2023-01-11,Packaging,Delivered,1234,19.99,17.66,25,Yes,FALSE,Nothing,24667.66,21792.44,2875.220000000001,11.655827913956971,17,2022,4,2022-12-01,2.025931928687196,Slightly Late,1,Moderate
PO-00481,Beta_Supplies,2022-11-09,2022-11-23,Office Supplies,Delivered,1329,33.48,33.06,146,Yes,FALSE,Nothing,44494.92,43936.740000000005,558.179999999993,1.2544802867383351,14,2022,4,2022-11-01,10.985703536493604,On Time,1,Short
PO-00482,Gamma_Co,2022-08-22,2022-08-30,Raw Materials,Delivered,1396,77.63,67.81,58,Yes,FALSE,Nothing,108371.48,94662.76000000001,13708.719999999987,12.649748808450333,8,2022,3,2022-08-01,4.154727793696275,On Time,1,Short
PO-00483,Alpha_Inc,2022-08-17,2022-08-29,Raw Materials,Delivered,177,90.06,87.71,7,Yes,FALSE,Nothing,15940.62,15524.669999999998,415.95000000000255,2.60937153009106,12,2022,3,2022-08-01,3.954802259887006,On Time,1,Short
PO-00484,Delta_Logistics,2022-01-25,NA,Electronics,Delivered,67,84.72,73.06,9,Yes,FALSE,Missing for delivered,5676.24,4895.02,781.2199999999993,13.762983947119919,NA,2022,1,2022-01-01,13.432835820895523,NA,1,NA
PO-00485,Gamma_Co,2023-11-07,2023-11-20,Office Supplies,Delivered,1866,50.78,48.2,96,Yes,FALSE,Nothing,94755.48,89941.20000000001,4814.279999999984,5.080740448995664,13,2023,4,2023-11-01,5.144694533762058,On Time,1,Short
PO-00486,Epsilon_Group,2022-07-17,2022-07-25,MRO,Delivered,1808,72.23,67.86,53,Yes,FALSE,Nothing,130591.84000000001,122690.88,7900.960000000006,6.050117679634507,8,2022,3,2022-07-01,2.9314159292035398,On Time,1,Short
PO-00487,Delta_Logistics,2023-02-13,2023-02-16,Electronics,Cancelled,615,30.3,29.52,96,Yes,FALSE,Nothing,18634.5,18154.8,479.7000000000007,2.574257425742578,3,2023,1,2023-02-01,15.609756097560975,On Time,1,Short
PO-00488,Gamma_Co,2022-12-03,2022-12-04,Office Supplies,Pending,619,38.38,35.02,34,Yes,FALSE,Nothing,23757.22,21677.38,2079.84,8.754559666492963,1,2022,4,2022-12-01,5.492730210016155,On Time,1,Short
PO-00489,Delta_Logistics,2022-10-13,2022-10-17,Office Supplies,Delivered,1396,94.75,84.06,210,Yes,FALSE,Nothing,132271,117347.76000000001,14923.23999999999,11.282321899736147,4,2022,4,2022-10-01,15.04297994269341,On Time,1,Short
PO-00490,Gamma_Co,2022-03-13,2022-03-24,MRO,Delivered,1945,11.28,9.98,94,Yes,FALSE,Nothing,21939.6,19411.100000000002,2528.4999999999964,11.524822695035454,11,2022,1,2022-03-01,4.832904884318766,On Time,1,Short
PO-00491,Delta_Logistics,2022-10-13,2022-10-18,Packaging,Delivered,735,18.49,15.89,113,No,FALSE,Nothing,13590.15,11679.15,1911,14.061654948620866,5,2022,4,2022-10-01,15.374149659863946,On Time,0,Short
PO-00492,Epsilon_Group,2022-12-26,2023-01-11,Office Supplies,Pending,1865,30.29,26.83,56,Yes,FALSE,Nothing,56490.85,50037.95,6452.9000000000015,11.422911852096403,16,2022,4,2022-12-01,3.0026809651474533,Slightly Late,1,Moderate
PO-00493,Beta_Supplies,2023-10-19,2023-10-24,Electronics,Cancelled,675,13.69,11.84,52,Yes,FALSE,Nothing,9240.75,7992,1248.75,13.513513513513512,5,2023,4,2023-10-01,7.703703703703704,On Time,1,Short
PO-00494,Gamma_Co,2023-06-06,2023-06-22,MRO,Pending,1361,28.57,24.29,65,Yes,FALSE,Nothing,38883.77,33058.69,5825.0799999999945,14.980749037451876,16,2023,2,2023-06-01,4.775900073475386,Slightly Late,1,Moderate
PO-00495,Gamma_Co,2023-02-14,2023-02-15,Raw Materials,Delivered,903,66.53,60.15,29,Yes,FALSE,Nothing,60076.590000000004,54315.45,5761.140000000007,9.589658800541114,1,2023,1,2023-02-01,3.211517165005537,On Time,1,Short
PO-00496,Epsilon_Group,2023-11-27,NA,Packaging,Cancelled,1736,53.2,50.68,48,Yes,FALSE,Nothing,92355.20000000001,87980.48,4374.720000000016,4.736842105263164,NA,2023,4,2023-11-01,2.7649769585253456,NA,1,NA
PO-00497,Beta_Supplies,2023-07-04,2023-07-11,MRO,Delivered,1011,98.47,97.06,91,Yes,FALSE,Nothing,99553.17,98127.66,1425.5099999999948,1.4319081953894552,7,2023,3,2023-07-01,9.000989119683481,On Time,1,Short
PO-00498,Delta_Logistics,2022-12-06,2022-12-24,Electronics,Delivered,1712,88.17,85.86,246,Yes,FALSE,Nothing,150947.04,146992.32,3954.720000000001,2.6199387546784645,18,2022,4,2022-12-01,14.369158878504674,Slightly Late,1,Moderate
PO-00499,Gamma_Co,2022-01-29,NA,Office Supplies,Delivered,204,40.76,37.46,10,Yes,FALSE,Missing for delivered,8315.039999999999,7641.84,673.1999999999989,8.096172718351319,NA,2022,1,2022-01-01,4.901960784313726,NA,1,NA
PO-00500,Beta_Supplies,2022-04-29,2022-05-13,Electronics,Partially Delivered,539,33.85,30.57,34,No,FALSE,Nothing,18245.15,16477.23,1767.920000000002,9.689807976366325,14,2022,2,2022-04-01,6.307977736549166,On Time,0,Short
PO-00501,Delta_Logistics,2022-09-25,2022-10-05,Office Supplies,Delivered,1459,45.94,42.56,212,No,FALSE,Nothing,67026.45999999999,62095.04,4931.419999999991,7.357422725293852,10,2022,3,2022-09-01,14.530500342700481,On Time,0,Short
PO-00502,Gamma_Co,2022-07-02,2022-07-06,MRO,Delivered,834,65.02,56.19,0,Yes,FALSE,Nothing,54226.68,46862.46,7364.220000000001,13.580436788680405,4,2022,3,2022-07-01,0,On Time,1,Short
PO-00503,Gamma_Co,2023-08-18,2023-09-01,Packaging,Partially Delivered,1177,37.37,34.27,60,Yes,FALSE,Nothing,43984.49,40335.79,3648.699999999997,8.29542413700828,14,2023,3,2023-08-01,5.097706032285472,On Time,1,Short
PO-00504,Delta_Logistics,2022-09-29,2022-10-19,MRO,Delivered,1466,68.82,66.82,211,Yes,FALSE,Nothing,100890.12,97958.12,2932,2.9061319383900033,20,2022,3,2022-09-01,14.392905866302867,Slightly Late,1,Moderate
PO-00505,Epsilon_Group,2022-02-09,2022-02-13,Electronics,Delivered,1884,47.08,44.31,54,Yes,FALSE,Nothing,88698.72,83480.04000000001,5218.679999999993,5.883602378929473,4,2022,1,2022-02-01,2.8662420382165608,On Time,1,Short
PO-00506,Beta_Supplies,2022-04-22,2022-05-08,Electronics,Delivered,295,60.58,57.32,31,Yes,FALSE,Nothing,17871.1,16909.4,961.6999999999971,5.381313965004949,16,2022,2,2022-04-01,10.508474576271185,Slightly Late,1,Moderate
PO-00507,Gamma_Co,2023-09-03,2023-09-04,Raw Materials,Delivered,1249,54.18,47.29,59,Yes,FALSE,Nothing,67670.81999999999,59065.21,8605.609999999993,12.71686969361388,1,2023,3,2023-09-01,4.723779023218575,On Time,1,Short
PO-00508,Delta_Logistics,2023-03-21,2023-04-09,Raw Materials,Delivered,1112,39.06,33.6,184,No,FALSE,Nothing,43434.72,37363.200000000004,6071.519999999997,13.978494623655916,19,2023,1,2023-03-01,16.546762589928058,Slightly Late,0,Moderate
PO-00509,Gamma_Co,2022-12-20,2022-12-25,Office Supplies,Delivered,1550,100.61,97.43,66,Yes,FALSE,Nothing,155945.5,151016.5,4929,3.1607196103766952,5,2022,4,2022-12-01,4.258064516129032,On Time,1,Short
PO-00510,Delta_Logistics,2022-11-18,2022-11-19,Electronics,Delivered,1755,82.66,73.67,258,No,FALSE,Nothing,145068.3,129290.85,15777.449999999983,10.875877086861838,1,2022,4,2022-11-01,14.700854700854702,On Time,0,Short
PO-00511,Gamma_Co,2023-03-23,2023-03-31,Raw Materials,Delivered,808,24.19,21.64,39,Yes,FALSE,Nothing,19545.52,17485.12,2060.4000000000015,10.541546093427039,8,2023,1,2023-03-01,4.826732673267327,On Time,1,Short
PO-00512,Alpha_Inc,2023-09-13,2023-09-19,Raw Materials,Partially Delivered,587,96.98,95.35,14,Yes,FALSE,Nothing,56927.26,55970.45,956.810000000005,1.6807589193648271,6,2023,3,2023-09-01,2.385008517887564,On Time,1,Short
PO-00513,Epsilon_Group,2023-06-08,2023-06-11,MRO,Delivered,1940,58.45,50.29,54,Yes,FALSE,Nothing,113393,97562.59999999999,15830.400000000009,13.960650128314805,3,2023,2,2023-06-01,2.7835051546391756,On Time,1,Short
PO-00514,Beta_Supplies,2022-04-29,2022-05-11,Office Supplies,Cancelled,1891,91.87,80.28,158,Yes,FALSE,Nothing,173726.17,151809.48,21916.690000000002,12.615652552519869,12,2022,2,2022-04-01,8.355367530407191,On Time,1,Short
PO-00515,Epsilon_Group,2023-01-30,2023-02-16,Packaging,Delivered,970,86.91,78.44,18,Yes,FALSE,Nothing,84302.7,76086.8,8215.899999999994,9.745713956966977,17,2023,1,2023-01-01,1.8556701030927836,Slightly Late,1,Moderate
PO-00516,Epsilon_Group,2023-08-14,2023-08-31,MRO,Delivered,457,52.85,50.34,16,Yes,FALSE,Nothing,24152.45,23005.38,1147.0699999999997,4.7492904446546795,17,2023,3,2023-08-01,3.50109409190372,Slightly Late,1,Moderate
PO-00517,Beta_Supplies,2022-07-14,2022-07-27,Office Supplies,Cancelled,574,12.38,11.47,0,No,FALSE,Nothing,7106.120000000001,6583.780000000001,522.3400000000001,7.350565428109855,13,2022,3,2022-07-01,0,On Time,0,Short
PO-00518,Epsilon_Group,2022-09-18,2022-09-20,Office Supplies,Delivered,877,35.55,34.69,24,Yes,FALSE,Nothing,31177.35,30423.129999999997,754.2200000000012,2.4191279887482406,2,2022,3,2022-09-01,2.7366020524515395,On Time,1,Short
PO-00519,Alpha_Inc,2022-02-15,2022-02-27,MRO,Delivered,1579,59.04,50.95,29,Yes,FALSE,Nothing,93224.16,80450.05,12774.11,13.70257452574525,12,2022,1,2022-02-01,1.8366054464851171,On Time,1,Short
PO-00520,Delta_Logistics,2023-12-27,2023-12-28,Raw Materials,Delivered,952,74.72,69.73,0,Yes,FALSE,Nothing,71133.44,66382.96,4750.479999999996,6.678265524625261,1,2023,4,2023-12-01,0,On Time,1,Short
PO-00521,Beta_Supplies,2023-03-23,2023-03-26,Raw Materials,Pending,1898,35.53,33.25,187,Yes,FALSE,Nothing,67435.94,63108.5,4327.440000000002,6.417112299465244,3,2023,1,2023-03-01,9.852476290832456,On Time,1,Short
PO-00522,Delta_Logistics,2022-01-02,2022-01-06,Packaging,Delivered,85,22.54,20.68,6,Yes,FALSE,Nothing,1915.8999999999999,1757.8,158.0999999999999,8.251996450754213,4,2022,1,2022-01-01,7.0588235294117645,On Time,1,Short
PO-00523,Gamma_Co,2023-06-17,2023-06-28,Packaging,Pending,734,92.38,78.92,34,No,FALSE,Nothing,67806.92,57927.28,9879.64,14.570253301580422,11,2023,2,2023-06-01,4.632152588555858,On Time,0,Short
PO-00524,Alpha_Inc,2023-07-06,2023-07-18,Office Supplies,Delivered,69,107.47,105.53,0,Yes,FALSE,Nothing,7415.43,7281.57,133.86000000000058,1.805154926956358,12,2023,3,2023-07-01,0,On Time,1,Short
PO-00525,Delta_Logistics,2023-12-05,2023-12-11,Packaging,Delivered,370,63.9,55.79,59,Yes,FALSE,Nothing,23643,20642.3,3000.7000000000007,12.69170579029734,6,2023,4,2023-12-01,15.945945945945947,On Time,1,Short
PO-00526,Delta_Logistics,2023-11-18,2023-12-03,MRO,Delivered,1849,28.25,27.53,271,Yes,FALSE,Nothing,52234.25,50902.97,1331.2799999999988,2.5486725663716774,15,2023,4,2023-11-01,14.656571119524067,Slightly Late,1,Moderate
PO-00527,Beta_Supplies,2022-07-21,NA,Packaging,Delivered,561,35.54,30.99,68,No,FALSE,Missing for delivered,19937.94,17385.39,2552.5499999999993,12.80247608328644,NA,2022,3,2022-07-01,12.121212121212121,NA,0,NA
PO-00528,Gamma_Co,2023-01-08,2023-01-14,Electronics,Delivered,449,12.35,10.67,29,Yes,FALSE,Nothing,5545.15,4790.83,754.3199999999997,13.603238866396758,6,2023,1,2023-01-01,6.45879732739421,On Time,1,Short
PO-00529,Beta_Supplies,2023-03-18,2023-03-21,Office Supplies,Delivered,703,98.75,86.78,59,Yes,FALSE,Nothing,69421.25,61006.340000000004,8414.909999999996,12.121518987341771,3,2023,1,2023-03-01,8.392603129445234,On Time,1,Short
PO-00530,Gamma_Co,2022-03-13,2022-03-28,Electronics,Delivered,1021,20.8,18.23,37,Yes,FALSE,Nothing,21236.8,18612.83,2623.9699999999975,12.355769230769232,15,2022,1,2022-03-01,3.623898139079334,Slightly Late,1,Moderate
PO-00531,Beta_Supplies,2023-11-12,2023-11-19,Office Supplies,Delivered,1956,68.69,65.09,0,Yes,FALSE,Nothing,134357.63999999998,127316.04000000001,7041.599999999977,5.2409375454942415,7,2023,4,2023-11-01,0,On Time,1,Short
PO-00532,Delta_Logistics,2022-12-05,2022-12-12,Office Supplies,Partially Delivered,520,36.57,34.78,67,No,FALSE,Nothing,19016.4,18085.600000000002,930.7999999999993,4.8947224500957045,7,2022,4,2022-12-01,12.884615384615383,On Time,0,Short
PO-00533,Delta_Logistics,2023-10-01,2023-10-12,MRO,Delivered,1216,66.16,63,179,No,FALSE,Nothing,80450.56,76608,3842.5599999999977,4.7762998790810105,11,2023,4,2023-10-01,14.720394736842104,On Time,0,Short
PO-00534,Alpha_Inc,2022-11-18,NA,Raw Materials,Delivered,1165,72.06,63.93,0,Yes,FALSE,Missing for delivered,83949.90000000001,74478.45,9471.450000000012,11.282264779350545,NA,2022,4,2022-11-01,0,NA,1,NA
PO-00535,Delta_Logistics,2023-11-11,2023-11-29,Packaging,Pending,1427,93.99,83.6,213,Yes,FALSE,Nothing,134123.72999999998,119297.2,14826.529999999984,11.054367485902757,18,2023,4,2023-11-01,14.926419060967064,Slightly Late,1,Moderate
PO-00536,Epsilon_Group,2022-05-08,2022-05-10,Electronics,Delivered,883,29.15,25.75,14,Yes,FALSE,Nothing,25739.449999999997,22737.25,3002.199999999997,11.66380789022298,2,2022,2,2022-05-01,1.5855039637599093,On Time,1,Short
PO-00537,Delta_Logistics,2022-11-04,2022-11-11,Packaging,Partially Delivered,1873,11.54,9.89,284,No,FALSE,Nothing,21614.42,18523.97,3090.449999999997,14.29809358752165,7,2022,4,2022-11-01,15.162840363053926,On Time,0,Short
PO-00538,Epsilon_Group,2023-06-04,2023-06-06,Office Supplies,Delivered,776,24.22,22.53,27,Yes,FALSE,Nothing,18794.719999999998,17483.280000000002,1311.439999999995,6.977704376548298,2,2023,2,2023-06-01,3.479381443298969,On Time,1,Short
PO-00539,Delta_Logistics,2022-11-13,2022-11-24,Electronics,Delivered,903,95.55,92.45,149,No,FALSE,Nothing,86281.65,83482.35,2799.2999999999884,3.244374672946096,11,2022,4,2022-11-01,16.500553709856035,On Time,0,Short
PO-00540,Epsilon_Group,2023-11-14,2023-11-26,Electronics,Delivered,100,98.4,85.76,3,Yes,FALSE,Nothing,9840,8576,1264,12.845528455284553,12,2023,4,2023-11-01,3,On Time,1,Short
PO-00541,Epsilon_Group,2023-02-23,2023-03-08,Office Supplies,Delivered,1738,67.91,61.15,0,Yes,FALSE,Nothing,118027.57999999999,106278.7,11748.87999999999,9.954351347371519,13,2023,1,2023-02-01,0,On Time,1,Short
PO-00542,Delta_Logistics,2022-12-01,2022-12-14,Packaging,Delivered,1771,67.57,61.48,280,No,FALSE,Nothing,119666.46999999999,108881.07999999999,10785.39,9.012875536480681,13,2022,4,2022-12-01,15.810276679841898,On Time,0,Short
PO-00543,Epsilon_Group,2023-02-17,2023-02-23,Electronics,Delivered,624,74.39,66.3,18,No,FALSE,Nothing,46419.36,41371.2,5048.1600000000035,10.875117623336475,6,2023,1,2023-02-01,2.8846153846153846,On Time,0,Short
PO-00544,Alpha_Inc,2023-12-15,2023-12-31,Packaging,Partially Delivered,1263,28.75,27.1,26,Yes,FALSE,Nothing,36311.25,34227.3,2083.949999999997,5.739130434782604,16,2023,4,2023-12-01,2.058590657165479,Slightly Late,1,Moderate
PO-00545,Gamma_Co,2022-10-30,2022-11-16,Electronics,Cancelled,1198,96.45,90.09,0,Yes,FALSE,Nothing,115547.1,107927.82,7619.279999999999,6.594090202177292,17,2022,4,2022-10-01,0,Slightly Late,1,Moderate
PO-00546,Epsilon_Group,2023-07-22,2023-07-25,Raw Materials,Delivered,199,51.98,45.64,0,No,FALSE,Nothing,10344.019999999999,9082.36,1261.659999999998,12.196998845709881,3,2023,3,2023-07-01,0,On Time,0,Short
PO-00547,Epsilon_Group,2022-05-11,2022-05-14,MRO,Pending,363,45.37,38.73,0,Yes,FALSE,Nothing,16469.309999999998,14058.989999999998,2410.3199999999997,14.635221512012345,3,2022,2,2022-05-01,0,On Time,1,Short
PO-00548,Alpha_Inc,2022-07-16,2022-07-22,Office Supplies,Delivered,619,58.4,51.04,0,Yes,FALSE,Nothing,36149.6,31593.76,4555.84,12.602739726027396,6,2022,3,2022-07-01,0,On Time,1,Short
PO-00549,Alpha_Inc,2023-03-07,2023-03-18,MRO,Delivered,1415,15.22,13.56,30,Yes,FALSE,Nothing,21536.3,19187.4,2348.899999999998,10.90670170827858,11,2023,1,2023-03-01,2.1201413427561837,On Time,1,Short
PO-00550,Beta_Supplies,2023-11-12,2023-11-23,Packaging,Delivered,354,27.71,23.87,39,No,FALSE,Nothing,9809.34,8449.98,1359.3600000000006,13.857813063875856,11,2023,4,2023-11-01,11.016949152542372,On Time,0,Short
PO-00551,Gamma_Co,2023-01-24,2023-02-03,MRO,Delivered,1765,81.01,78.43,78,Yes,FALSE,Nothing,142982.65000000002,138428.95,4553.700000000012,3.1847920009875303,10,2023,1,2023-01-01,4.419263456090651,On Time,1,Short
PO-00552,Beta_Supplies,2023-11-25,2023-12-09,MRO,Delivered,731,19.37,17.3,69,No,FALSE,Nothing,14159.470000000001,12646.300000000001,1513.17,10.686628807434177,14,2023,4,2023-11-01,9.439124487004104,On Time,0,Short
PO-00553,Epsilon_Group,2022-06-28,2022-07-13,MRO,Delivered,887,65.89,59.67,29,Yes,FALSE,Nothing,58444.43,52927.29,5517.139999999999,9.439975717104263,15,2022,2,2022-06-01,3.269447576099211,Slightly Late,1,Moderate
PO-00554,Alpha_Inc,2023-09-23,2023-09-25,MRO,Delivered,1856,35.29,32.41,26,Yes,FALSE,Nothing,65498.24,60152.95999999999,5345.280000000006,8.160952111079634,2,2023,3,2023-09-01,1.4008620689655173,On Time,1,Short
PO-00555,Epsilon_Group,2023-08-06,2023-08-18,Office Supplies,Delivered,1127,49.32,46.49,30,Yes,FALSE,Nothing,55583.64,52394.23,3189.409999999996,5.738037307380369,12,2023,3,2023-08-01,2.6619343389529724,On Time,1,Short
